InsertCashTransaction;0;richy;100000;11/05/2015 8:45:18 PM
BuyTransaction;7182;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7183;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7184;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7185;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7186;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7187;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7188;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7189;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7190;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7191;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7192;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7193;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7194;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7195;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7196;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7197;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7198;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7199;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7200;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7201;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7202;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7203;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7204;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7205;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7206;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7207;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7208;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7209;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7210;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7211;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7212;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7213;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7214;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7215;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7216;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7217;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7218;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7219;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7220;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7221;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7222;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7223;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7224;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7225;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7226;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7227;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7228;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7229;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7230;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7231;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7232;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7233;me;31;150;12/05/2015 9:41:36 AM
BuyTransaction;7234;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7235;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7236;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7237;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7238;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7239;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7240;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7241;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7242;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7243;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7244;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7245;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7246;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7247;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7248;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7249;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7250;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7251;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7252;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7253;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7254;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7255;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7256;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7257;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7258;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7259;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7260;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7261;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7262;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7263;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7264;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7265;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7266;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7267;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7268;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7269;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7270;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7271;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7272;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7273;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7274;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7275;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7276;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7277;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7278;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7279;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7280;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7281;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7282;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7283;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7284;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7285;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7286;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7287;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7288;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7289;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7290;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7291;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7292;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7293;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7294;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7295;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7296;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7297;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7298;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7299;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7300;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7301;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7302;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7303;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7304;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7305;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7306;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7307;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7308;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7309;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7310;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7311;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7312;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7313;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7314;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7315;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7316;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7317;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7318;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7319;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7320;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7321;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7322;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7323;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7324;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7325;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7326;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7327;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7328;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7329;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7330;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7331;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7332;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7333;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7334;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7335;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7336;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7337;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7338;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7339;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7340;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7341;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7342;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7343;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7344;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7345;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7346;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7347;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7348;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7349;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7350;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7351;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7352;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7353;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7354;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7355;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7356;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7357;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7358;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7359;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7360;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7361;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7362;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7363;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7364;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7365;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7366;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7367;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7368;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7369;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7370;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7371;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7372;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7373;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7374;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7375;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7376;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7377;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7378;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7379;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7380;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7381;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7382;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7383;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7384;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7385;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7386;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7387;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7388;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7389;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7390;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7391;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7392;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7393;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7394;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7395;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7396;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7397;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7398;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7399;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7400;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7401;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7402;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7403;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7404;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7405;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7406;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7407;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7408;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7409;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7410;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7411;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7412;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7413;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7414;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7415;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7416;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7417;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7418;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7419;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7420;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7421;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7422;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7423;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7424;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7425;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7426;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7427;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7428;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7429;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7430;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7431;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7432;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7433;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7434;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7435;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7436;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7437;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7438;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7439;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7440;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7441;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7442;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7443;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7444;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7445;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7446;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7447;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7448;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7449;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7450;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7451;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7452;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7453;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7454;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7455;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7456;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7457;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7458;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7459;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7460;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7461;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7462;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7463;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7464;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7465;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7466;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7467;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7468;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7469;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7470;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7471;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7472;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7473;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7474;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7475;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7476;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7477;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7478;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7479;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7480;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7481;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7482;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7483;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7484;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7485;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7486;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7487;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7488;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7489;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7490;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7491;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7492;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7493;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7494;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7495;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7496;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7497;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7498;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7499;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7500;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7501;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7502;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7503;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7504;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7505;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7506;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7507;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7508;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7509;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7510;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7511;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7512;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7513;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7514;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7515;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7516;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7517;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7518;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7519;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7520;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7521;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7522;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7523;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7524;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7525;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7526;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7527;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7528;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7529;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7530;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7531;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7532;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7533;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7534;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7535;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7536;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7537;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7538;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7539;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7540;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7541;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7542;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7543;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7544;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7545;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7546;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7547;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7548;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7549;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7550;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7551;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7552;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7553;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7554;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7555;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7556;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7557;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7558;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7559;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7560;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7561;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7562;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7563;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7564;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7565;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7566;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7567;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7568;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7569;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7570;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7571;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7572;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7573;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7574;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7575;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7576;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7577;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7578;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7579;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7580;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7581;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7582;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7583;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7584;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7585;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7586;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7587;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7588;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7589;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7590;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7591;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7592;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7593;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7594;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7595;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7596;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7597;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7598;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7599;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7600;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7601;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7602;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7603;me;31;150;12/05/2015 9:41:37 AM
BuyTransaction;7604;me;31;150;12/05/2015 9:41:37 AM
